stint_id,stint_number,compound,tyre_age_at_start,lap_start,lap_end,race_id,driver_id
5813,3,MEDIUM,0.0,10,12,9153,16
5814,4,MEDIUM,0.0,10,12,9153,22
5815,3,MEDIUM,0.0,10,12,9153,23
5816,4,MEDIUM,0.0,10,12,9153,40
5817,4,MEDIUM,0.0,10,12,9153,44
5818,4,MEDIUM,0.0,10,12,9153,55
5819,4,MEDIUM,0.0,10,12,9153,63
5820,3,MEDIUM,0.0,10,14,9153,4
5821,3,MEDIUM,0.0,11,13,9153,27
5822,3,MEDIUM,0.0,11,15,9153,81
5823,4,MEDIUM,0.0,12,13,9153,14
5824,4,MEDIUM,0.0,12,14,9153,77
5825,5,MEDIUM,0.0,13,14,9153,55
5826,5,MEDIUM,0.0,13,15,9153,1
5827,4,MEDIUM,0.0,13,15,9153,2
5828,4,MEDIUM,0.0,13,15,9153,11
5829,4,MEDIUM,0.0,13,15,9153,16
5830,5,MEDIUM,0.0,13,15,9153,22
5831,4,MEDIUM,0.0,13,15,9153,23
5832,5,MEDIUM,0.0,13,15,9153,40
5833,5,MEDIUM,0.0,13,15,9153,44
5834,5,MEDIUM,0.0,13,15,9153,63
5835,5,SOFT,0.0,14,16,9153,14
5836,4,MEDIUM,0.0,14,16,9153,27
5837,4,MEDIUM,0.0,15,17,9153,4
5838,6,SOFT,0.0,15,17,9153,55
5839,6,SOFT,0.0,16,18,9153,1
5840,5,SOFT,0.0,16,18,9153,11
5841,5,SOFT,0.0,16,18,9153,16
5842,5,SOFT,0.0,16,18,9153,23
5843,6,SOFT,0.0,16,18,9153,44
5844,6,SOFT,0.0,16,18,9153,63
5845,4,MEDIUM,0.0,16,18,9153,81
5846,6,SOFT,0.0,17,19,9153,14
5847,5,SOFT,0.0,18,20,9153,4
5848,7,SOFT,0.0,18,20,9153,55
5849,7,SOFT,0.0,19,21,9153,1
5850,6,SOFT,0.0,19,21,9153,11
5851,6,SOFT,0.0,19,21,9153,16
5852,6,SOFT,0.0,19,21,9153,23
5853,7,SOFT,0.0,19,21,9153,44
5854,7,SOFT,0.0,19,21,9153,63
5855,5,SOFT,0.0,19,21,9153,81
5856,6,SOFT,0.0,21,23,9153,4
5857,6,SOFT,0.0,22,24,9153,81
5858,1,MEDIUM,0.0,1,10,9157,10
5859,1,MEDIUM,0.0,1,11,9157,24
5860,1,HARD,4.0,1,12,9157,20
5861,1,MEDIUM,3.0,1,13,9157,40
5862,1,MEDIUM,3.0,1,14,9157,2
5863,1,MEDIUM,3.0,1,14,9157,27
5864,1,MEDIUM,3.0,1,15,9157,23
5865,1,MEDIUM,0.0,1,19,9157,55
5866,1,MEDIUM,0.0,1,19,9157,63
5867,1,MEDIUM,0.0,1,20,9157,1
5868,1,MEDIUM,0.0,1,20,9157,16
5869,1,MEDIUM,0.0,1,20,9157,18
5870,1,MEDIUM,0.0,1,21,9157,11
5871,1,MEDIUM,0.0,1,21,9157,14
5872,1,MEDIUM,0.0,1,22,9157,4
5873,1,MEDIUM,0.0,1,23,9157,81
5874,1,MEDIUM,0.0,1,24,9157,31
5875,1,HARD,3.0,1,25,9157,77
5876,1,HARD,3.0,1,27,9157,44
5877,2,HARD,3.0,11,31,9157,10
5878,2,HARD,3.0,12,33,9157,24
5879,2,MEDIUM,0.0,13,33,9157,20
5880,2,HARD,3.0,14,33,9157,40
5881,2,HARD,5.0,15,39,9157,27
5882,2,HARD,3.0,15,51,9157,2
5883,2,HARD,3.0,16,52,9157,23
5884,2,HARD,0.0,20,52,9157,55
5885,2,HARD,0.0,20,52,9157,63
5886,2,HARD,4.0,21,51,9157,18
5887,2,HARD,0.0,21,52,9157,1
5888,2,HARD,0.0,21,52,9157,16
5889,2,HARD,0.0,22,52,9157,11
5890,2,HARD,3.0,22,52,9157,14
5891,2,HARD,4.0,23,52,9157,4
5892,2,HARD,5.0,24,41,9157,81
5893,2,HARD,3.0,25,39,9157,31
5894,2,MEDIUM,3.0,26,51,9157,77
5895,2,MEDIUM,0.0,28,52,9157,44
5896,3,MEDIUM,0.0,32,51,9157,10
5897,3,MEDIUM,0.0,34,51,9157,20
5898,3,MEDIUM,0.0,34,51,9157,24
5899,3,MEDIUM,0.0,34,51,9157,40
5900,3,MEDIUM,3.0,40,51,9157,27
5901,3,MEDIUM,3.0,42,51,9157,81
5902,1,HARD,0.0,1,2,9158,18
5903,1,HARD,0.0,1,4,9158,63
5904,1,MEDIUM,0.0,1,5,9158,4
5905,1,HARD,0.0,1,5,9158,44
5906,1,HARD,0.0,1,6,9158,14
5907,1,HARD,0.0,1,7,9158,20
5908,1,HARD,0.0,1,7,9158,27
5909,1,HARD,0.0,1,8,9158,1
5910,1,MEDIUM,0.0,1,8,9158,10
5911,1,MEDIUM,0.0,1,8,9158,23
5912,1,HARD,0.0,1,9,9158,24
5913,1,HARD,0.0,1,9,9158,55
5914,1,MEDIUM,0.0,1,9,9158,77
5915,1,MEDIUM,0.0,1,9,9158,81
5916,1,HARD,0.0,1,10,9158,2
5917,1,HARD,0.0,1,10,9158,11
5918,1,HARD,0.0,1,11,9158,16
5919,1,HARD,0.0,1,11,9158,22
5920,1,MEDIUM,0.0,1,12,9158,31
5921,1,HARD,0.0,1,12,9158,40
5922,2,HARD,2.0,3,8,9158,18
5923,2,HARD,4.0,5,12,9158,63
5924,2,HARD,0.0,6,9,9158,44
5925,2,MEDIUM,5.0,6,10,9158,4
5926,2,HARD,6.0,7,12,9158,14
5927,2,SOFT,0.0,8,13,9158,20
5928,2,SOFT,0.0,8,14,9158,27
5929,2,SOFT,0.0,9,11,9158,10
5930,2,SOFT,0.0,9,11,9158,23
5931,2,SOFT,0.0,9,13,9158,1
5932,3,HARD,8.0,9,13,9158,18
5933,3,SOFT,0.0,10,12,9158,44
5934,2,SOFT,0.0,10,12,9158,81
5935,2,SOFT,0.0,10,13,9158,55
5936,2,MEDIUM,0.0,10,16,9158,77
5937,2,MEDIUM,0.0,10,17,9158,24
5938,2,SOFT,0.0,11,12,9158,2
5939,3,SOFT,0.0,11,15,9158,4
5940,2,SOFT,0.0,11,18,9158,11
5941,3,SOFT,3.0,12,14,9158,23
5942,2,SOFT,0.0,12,16,9158,16
5943,2,SOFT,0.0,12,17,9158,22
5944,3,SOFT,3.0,12,18,9158,10
5945,3,SOFT,2.0,13,15,9158,2
5946,4,SOFT,3.0,13,15,9158,44
5947,3,SOFT,0.0,13,15,9158,63
5948,3,SOFT,3.0,13,15,9158,81
5949,3,HARD,0.0,13,16,9158,14
5950,2,SOFT,0.0,13,18,9158,31
5951,2,SOFT,0.0,13,19,9158,40
5952,3,SOFT,4.0,14,17,9158,55
5953,3,HARD,8.0,14,22,9158,1
5954,3,HARD,7.0,14,23,9158,20
5955,4,SOFT,0.0,14,25,9158,18
5956,4,MEDIUM,8.0,15,19,9158,23
5957,3,HARD,7.0,15,22,9158,27
5958,4,SOFT,0.0,16,18,9158,63
5959,5,HARD,9.0,16,21,9158,44
5960,4,MEDIUM,9.0,16,22,9158,81
5961,4,HARD,10.0,16,24,9158,2
5962,4,SOFT,5.0,16,24,9158,4
5963,3,SOFT,5.0,17,20,9158,16
5964,3,MEDIUM,0.0,17,25,9158,77
5965,4,SOFT,0.0,17,28,9158,14
5966,4,HARD,9.0,18,24,9158,55
5967,3,SOFT,6.0,18,25,9158,22
5968,3,HARD,9.0,18,25,9158,24
5969,3,SOFT,8.0,19,22,9158,11
5970,4,SOFT,10.0,19,23,9158,10
5971,3,SOFT,6.0,19,24,9158,31
5972,5,HARD,12.0,19,25,9158,63
5973,3,SOFT,7.0,20,27,9158,40
5974,4,HARD,11.0,21,25,9158,16
5975,1,MEDIUM,0.0,1,3,9159,44
5976,1,MEDIUM,0.0,1,5,9159,2
5977,1,HARD,0.0,1,5,9159,4
5978,1,HARD,0.0,1,5,9159,23
5979,1,MEDIUM,0.0,1,5,9159,27
5980,1,MEDIUM,0.0,1,6,9159,16
5981,1,MEDIUM,0.0,1,7,9159,1
5982,1,MEDIUM,0.0,1,7,9159,14
5983,1,MEDIUM,0.0,1,7,9159,18
5984,1,MEDIUM,0.0,1,7,9159,20
5985,1,HARD,0.0,1,7,9159,31
5986,1,MEDIUM,0.0,1,7,9159,55
5987,1,HARD,0.0,1,7,9159,77
5988,1,MEDIUM,0.0,1,7,9159,81
5989,1,MEDIUM,0.0,1,8,9159,40
5990,1,MEDIUM,0.0,1,8,9159,63
5991,1,HARD,0.0,1,9,9159,10
5992,1,MEDIUM,0.0,1,9,9159,11
5993,1,MEDIUM,0.0,1,9,9159,22
5994,1,MEDIUM,0.0,1,9,9159,24
5995,2,MEDIUM,0.0,4,6,9159,44
5996,2,MEDIUM,5.0,6,6,9159,27
5997,2,MEDIUM,5.0,6,8,9159,2
5998,2,SOFT,0.0,6,11,9159,4
5999,2,MEDIUM,6.0,7,9,9159,16
6000,3,SOFT,0.0,7,11,9159,44
6001,3,SOFT,0.0,7,12,9159,27
6002,2,SOFT,0.0,8,10,9159,55
6003,2,SOFT,0.0,8,12,9159,1
6004,2,SOFT,0.0,8,13,9159,14
6005,2,SOFT,0.0,8,13,9159,20
6006,2,SOFT,0.0,8,13,9159,31
6007,2,SOFT,0.0,8,13,9159,77
6008,2,SOFT,0.0,8,13,9159,81
6009,2,SOFT,0.0,8,14,9159,18
6010,3,SOFT,0.0,9,14,9159,2
6011,2,SOFT,0.0,9,14,9159,40
6012,2,SOFT,0.0,9,14,9159,63
6013,2,SOFT,0.0,10,12,9159,11
6014,3,SOFT,0.0,10,12,9159,16
6015,2,SOFT,0.0,10,12,9159,24
6016,2,SOFT,0.0,10,13,9159,22
6017,2,SOFT,0.0,10,15,9159,10
6018,3,SOFT,3.0,11,13,9159,55
6019,3,SOFT,6.0,12,18,9159,4
6020,4,MEDIUM,6.0,12,23,9159,44
6021,3,SOFT,3.0,13,15,9159,11
6022,4,SOFT,3.0,13,15,9159,16
6023,3,SOFT,0.0,13,15,9159,24
6024,4,MEDIUM,6.0,13,22,9159,27
6025,3,MEDIUM,7.0,13,23,9159,1
6026,3,SOFT,6.0,14,14,9159,14
6027,3,SOFT,0.0,14,14,9159,77
6028,3,SOFT,6.0,14,14,9159,81
6029,3,SOFT,4.0,14,16,9159,22
6030,3,SOFT,0.0,14,25,9159,20
6031,3,HARD,7.0,14,25,9159,31
6032,4,MEDIUM,7.0,14,26,9159,55
6033,4,SOFT,6.0,15,15,9159,2
6034,4,MEDIUM,7.0,15,23,9159,81
6035,4,HARD,0.0,15,24,9159,77
6036,4,MEDIUM,7.0,15,25,9159,14
6037,3,MEDIUM,7.0,15,25,9159,18
6038,3,MEDIUM,8.0,15,25,9159,63
6039,3,MEDIUM,8.0,15,27,9159,40
6040,4,SOFT,6.0,16,16,9159,24
6041,4,MEDIUM,9.0,16,23,9159,11
6042,3,HARD,9.0,16,24,9159,10
6043,5,MEDIUM,9.0,16,27,9159,16
6044,5,MEDIUM,0.0,16,28,9159,2
6045,5,MEDIUM,9.0,17,25,9159,24
6046,4,MEDIUM,9.0,17,27,9159,22
6047,4,HARD,5.0,19,23,9159,4
6048,1,MEDIUM,0.0,1,3,9160,1
6049,1,MEDIUM,0.0,1,3,9160,11
6050,1,SOFT,0.0,1,3,9160,24
6051,1,MEDIUM,0.0,1,3,9160,27
6052,1,SOFT,0.0,1,3,9160,44
6053,1,MEDIUM,0.0,1,5,9160,4
6054,1,MEDIUM,0.0,1,5,9160,55
6055,1,HARD,0.0,1,5,9160,81
6056,1,SOFT,0.0,1,6,9160,2
6057,1,SOFT,0.0,1,6,9160,23
6058,1,SOFT,0.0,1,6,9160,77
6059,1,MEDIUM,0.0,1,7,9160,18
6060,1,MEDIUM,0.0,1,7,9160,20
6061,1,MEDIUM,0.0,1,7,9160,40
6062,1,MEDIUM,0.0,1,8,9160,14
6063,1,MEDIUM,0.0,1,9,9160,16
6064,1,MEDIUM,0.0,1,9,9160,22
6065,1,MEDIUM,0.0,1,9,9160,31
6066,1,SOFT,0.0,1,9,9160,63
6067,1,MEDIUM,0.0,1,10,9160,10
6068,2,MEDIUM,3.0,4,6,9160,1
6069,2,MEDIUM,3.0,4,6,9160,11
6070,2,SOFT,3.0,4,6,9160,24
6071,2,SOFT,3.0,4,6,9160,44
6072,2,MEDIUM,0.0,4,7,9160,27
6073,2,MEDIUM,5.0,6,8,9160,4
6074,2,MEDIUM,5.0,6,9,9160,55
6075,2,HARD,5.0,6,9,9160,81
6076,2,SOFT,6.0,7,7,9160,23
6077,3,SOFT,6.0,7,9,9160,44
6078,3,MEDIUM,6.0,7,12,9160,1
6079,2,SOFT,0.0,7,12,9160,2
6080,3,MEDIUM,6.0,7,12,9160,11
6081,3,SOFT,6.0,7,17,9160,24
6082,2,SOFT,6.0,7,18,9160,77
6083,2,MEDIUM,7.0,8,8,9160,20
6084,2,MEDIUM,7.0,8,8,9160,40
6085,3,SOFT,0.0,8,10,9160,23
6086,3,MEDIUM,7.0,8,10,9160,27
6087,2,MEDIUM,7.0,8,13,9160,18
6088,2,SOFT,0.0,9,11,9160,14
6089,3,SOFT,0.0,9,14,9160,4
6090,3,SOFT,0.0,9,16,9160,20
6091,3,SOFT,0.0,9,19,9160,40
6092,2,MEDIUM,9.0,10,10,9160,22
6093,2,MEDIUM,9.0,10,11,9160,16
6094,4,SOFT,0.0,10,12,9160,44
6095,2,SOFT,0.0,10,12,9160,63
6096,3,SOFT,0.0,10,12,9160,81
6097,3,MEDIUM,9.0,10,14,9160,55
6098,2,SOFT,0.0,10,15,9160,31
6099,3,MEDIUM,0.0,11,11,9160,22
6100,4,SOFT,3.0,11,12,9160,23
6101,2,SOFT,0.0,11,16,9160,10
6102,4,SOFT,0.0,11,18,9160,27
6103,3,MEDIUM,11.0,12,16,9160,16
6104,4,SOFT,0.0,12,18,9160,22
6105,3,SOFT,3.0,12,19,9160,14
6106,3,SOFT,6.0,13,13,9160,2
6107,4,SOFT,0.0,13,15,9160,1
6108,4,SOFT,0.0,13,15,9160,11
6109,5,SOFT,7.0,13,15,9160,23
6110,5,SOFT,3.0,13,15,9160,44
6111,4,SOFT,3.0,13,15,9160,81
6112,3,SOFT,3.0,13,17,9160,63
6113,4,SOFT,6.0,14,16,9160,2
6114,3,SOFT,0.0,14,16,9160,18
6115,4,SOFT,6.0,15,17,9160,4
6116,4,SOFT,0.0,15,17,9160,55
6117,5,SOFT,3.0,16,16,9160,1
6118,3,MEDIUM,9.0,16,16,9160,31
6119,6,SOFT,9.0,16,18,9160,44
6120,5,SOFT,6.0,16,18,9160,81
6121,5,SOFT,3.0,16,20,9160,11
6122,3,MEDIUM,10.0,17,19,9160,10
6123,4,MEDIUM,10.0,17,19,9160,31
6124,4,SOFT,0.0,17,20,9160,16
6125,4,SOFT,3.0,17,20,9160,18
6126,6,SOFT,4.0,17,21,9160,1
6127,4,SOFT,0.0,18,20,9160,24
6128,4,SOFT,0.0,18,20,9160,63
6129,5,SOFT,3.0,18,23,9160,55
6130,3,SOFT,0.0,19,26,9160,77
6131,5,SOFT,7.0,21,23,9160,18
6132,5,SOFT,3.0,21,24,9160,24
6133,5,SOFT,4.0,21,25,9160,16
6134,1,SOFT,0.0,1,3,9161,2
6135,1,SOFT,0.0,1,3,9161,10
6136,1,SOFT,0.0,1,3,9161,22
6137,1,SOFT,0.0,1,3,9161,23
6138,1,SOFT,0.0,1,3,9161,31
6139,1,SOFT,0.0,1,3,9161,40
6140,1,SOFT,0.0,1,3,9161,44
6141,1,SOFT,0.0,1,3,9161,63
6142,1,SOFT,0.0,1,4,9161,14
6143,1,SOFT,0.0,1,5,9161,11
6144,1,SOFT,0.0,1,6,9161,1
6145,1,SOFT,0.0,1,6,9161,4
6146,1,SOFT,0.0,1,6,9161,16
6147,1,SOFT,0.0,1,6,9161,18
6148,1,SOFT,0.0,1,6,9161,20
6149,1,SOFT,0.0,1,6,9161,24
6150,1,SOFT,0.0,1,6,9161,27
6151,1,SOFT,0.0,1,6,9161,55
6152,1,SOFT,0.0,1,6,9161,77
6153,1,SOFT,0.0,1,6,9161,81
6154,2,SOFT,3.0,4,5,9161,44
6155,2,SOFT,0.0,4,6,9161,2
6156,2,SOFT,0.0,4,6,9161,10
6157,2,SOFT,0.0,4,6,9161,22
6158,2,SOFT,0.0,4,6,9161,23
6159,2,SOFT,0.0,4,6,9161,31
6160,2,SOFT,0.0,4,6,9161,40
6161,2,SOFT,3.0,4,6,9161,63
6162,2,SOFT,0.0,5,6,9161,14
6163,2,SOFT,0.0,6,8,9161,11
6164,3,SOFT,0.0,6,8,9161,44
6165,2,SOFT,0.0,7,8,9161,1
6166,2,SOFT,0.0,7,8,9161,18
6167,3,SOFT,0.0,7,8,9161,22
6168,2,SOFT,0.0,7,8,9161,55
6169,3,SOFT,0.0,7,9,9161,2
6170,2,SOFT,0.0,7,9,9161,4
6171,3,SOFT,0.0,7,9,9161,10
6172,3,SOFT,0.0,7,9,9161,14
6173,2,SOFT,0.0,7,9,9161,16
6174,2,SOFT,0.0,7,9,9161,20
6175,3,SOFT,3.0,7,9,9161,23
6176,2,SOFT,0.0,7,9,9161,24
6177,2,SOFT,0.0,7,9,9161,27
6178,3,SOFT,0.0,7,9,9161,31
6179,3,SOFT,0.0,7,9,9161,40
6180,3,SOFT,0.0,7,9,9161,63
6181,2,SOFT,0.0,7,9,9161,77
6182,2,SOFT,0.0,7,9,9161,81
6183,4,SOFT,0.0,9,10,9161,22
6184,4,SOFT,0.0,9,10,9161,44
6185,3,SOFT,0.0,9,11,9161,1
6186,3,SOFT,0.0,9,11,9161,11
6187,3,SOFT,2.0,9,11,9161,55
6188,4,SOFT,0.0,10,11,9161,14
6189,4,SOFT,0.0,10,11,9161,63
6190,3,SOFT,0.0,10,12,9161,4
6191,4,SOFT,0.0,10,12,9161,10
6192,3,SOFT,3.0,10,12,9161,16
6193,3,SOFT,0.0,10,12,9161,20
6194,4,SOFT,0.0,10,12,9161,23
6195,3,SOFT,0.0,10,12,9161,27
6196,4,SOFT,0.0,10,12,9161,31
6197,4,SOFT,3.0,10,12,9161,40
6198,5,SOFT,2.0,11,13,9161,44
6199,4,SOFT,0.0,12,13,9161,11
6200,4,SOFT,0.0,12,14,9161,1
6201,5,SOFT,2.0,12,14,9161,14
6202,4,SOFT,0.0,12,14,9161,55
6203,5,SOFT,0.0,12,14,9161,63
6204,4,SOFT,0.0,13,14,9161,4
6205,4,SOFT,0.0,13,15,9161,16
6206,4,SOFT,0.0,13,15,9161,20
6207,4,SOFT,0.0,13,15,9161,27
6208,5,SOFT,3.0,13,15,9161,31
6209,5,SOFT,0.0,13,15,9161,40
6210,6,SOFT,0.0,14,16,9161,44
6211,5,SOFT,0.0,15,17,9161,4
6212,6,SOFT,0.0,15,17,9161,14
6213,5,SOFT,0.0,15,17,9161,55
6214,6,SOFT,0.0,15,17,9161,63
6215,5,SOFT,0.0,16,18,9161,16
6216,5,SOFT,3.0,16,18,9161,20
6217,5,SOFT,3.0,16,18,9161,27
6218,6,SOFT,0.0,16,18,9161,31
6219,6,SOFT,3.0,16,18,9161,40
6220,6,SOFT,0.0,18,20,9161,4
6221,6,SOFT,0.0,18,20,9161,55
6222,6,SOFT,0.0,19,21,9161,16
6223,6,SOFT,0.0,19,21,9161,20
6224,6,SOFT,0.0,19,21,9161,27
6225,7,SOFT,0.0,19,21,9161,40
6226,1,SOFT,0.0,1,1,9165,22
6227,1,SOFT,0.0,1,2,9165,24
6228,1,MEDIUM,0.0,1,19,9165,2
6229,1,MEDIUM,0.0,1,20,9165,4
6230,1,MEDIUM,0.0,1,20,9165,10
6231,1,MEDIUM,0.0,1,20,9165,14
6232,1,SOFT,3.0,1,20,9165,16
6233,1,MEDIUM,0.0,1,20,9165,20
6234,1,MEDIUM,0.0,1,20,9165,23
6235,1,MEDIUM,0.0,1,20,9165,27
6236,1,MEDIUM,0.0,1,20,9165,31
6237,1,MEDIUM,0.0,1,20,9165,40
6238,1,MEDIUM,0.0,1,20,9165,44
6239,1,MEDIUM,0.0,1,20,9165,55
6240,1,MEDIUM,0.0,1,20,9165,63
6241,1,MEDIUM,0.0,1,20,9165,81
6242,1,HARD,0.0,1,39,9165,11
6243,1,HARD,0.0,1,40,9165,1
6244,1,HARD,0.0,1,40,9165,77
6245,2,HARD,0.0,3,20,9165,24
6246,2,HARD,0.0,20,43,9165,2
6247,2,HARD,0.0,21,43,9165,20
6248,2,HARD,0.0,21,43,9165,23
6249,2,HARD,0.0,21,43,9165,31
6250,2,HARD,0.0,21,44,9165,14
6251,2,HARD,0.0,21,44,9165,44
6252,2,HARD,0.0,21,44,9165,63
6253,2,HARD,0.0,21,61,9165,27
6254,2,HARD,0.0,21,62,9165,4
6255,2,HARD,0.0,21,62,9165,10
6256,2,HARD,0.0,21,62,9165,16
6257,3,MEDIUM,0.0,21,62,9165,24
6258,2,HARD,0.0,21,62,9165,40
6259,2,HARD,0.0,21,62,9165,55
6260,2,HARD,0.0,21,62,9165,81
6261,2,MEDIUM,0.0,40,62,9165,11
6262,2,MEDIUM,0.0,41,52,9165,77
6263,2,MEDIUM,0.0,41,62,9165,1
6264,3,MEDIUM,0.0,44,62,9165,2
6265,3,SOFT,3.0,44,62,9165,20
6266,3,MEDIUM,0.0,44,62,9165,23
6267,3,SOFT,2.0,45,62,9165,14
6268,3,MEDIUM,0.0,45,62,9165,44
6269,3,MEDIUM,0.0,45,62,9165,63
6270,1,TEST_UNKNOWN,0.0,1,1,9166,22
6271,1,TEST_UNKNOWN,0.0,1,1,9166,23
6272,1,MEDIUM,0.0,1,2,9166,4
6273,1,TEST_UNKNOWN,0.0,1,2,9166,18
6274,1,TEST_UNKNOWN,0.0,1,2,9166,44
6275,1,HARD,0.0,1,5,9166,1
6276,1,HARD,0.0,1,5,9166,11
6277,1,TEST_UNKNOWN,0.0,1,5,9166,14
6278,1,TEST_UNKNOWN,0.0,1,7,9166,2
6279,1,TEST_UNKNOWN,0.0,1,7,9166,10
6280,1,TEST_UNKNOWN,0.0,1,7,9166,20
6281,1,HARD,0.0,1,7,9166,27
6282,1,TEST_UNKNOWN,0.0,1,7,9166,31
6283,1,MEDIUM,0.0,1,7,9166,81
6284,1,MEDIUM,0.0,1,8,9166,77
6285,1,MEDIUM,0.0,1,9,9166,24
6286,1,TEST_UNKNOWN,0.0,1,9,9166,40
6287,1,TEST_UNKNOWN,0.0,1,9,9166,63
6288,1,TEST_UNKNOWN,0.0,1,10,9166,16
6289,1,TEST_UNKNOWN,0.0,1,10,9166,55
6290,2,TEST_UNKNOWN,1.0,2,2,9166,23
6291,2,MEDIUM,0.0,2,6,9166,22
6292,2,TEST_UNKNOWN,2.0,3,4,9166,18
6293,2,MEDIUM,0.0,3,6,9166,4
6294,2,TEST_UNKNOWN,2.0,3,6,9166,44
6295,3,TEST_UNKNOWN,2.0,3,9,9166,23
6296,3,MEDIUM,0.0,5,8,9166,18
6297,2,TEST_UNKNOWN,0.0,6,8,9166,11
6298,2,MEDIUM,0.0,6,8,9166,14
6299,2,TEST_UNKNOWN,0.0,6,10,9166,1
6300,3,MEDIUM,5.0,7,12,9166,22
6301,3,TEST_UNKNOWN,0.0,7,13,9166,4
6302,3,MEDIUM,0.0,7,14,9166,44
6303,2,TEST_UNKNOWN,7.0,8,10,9166,2
6304,2,SOFT,0.0,8,11,9166,27
6305,2,SOFT,0.0,8,13,9166,20
6306,2,TEST_UNKNOWN,0.0,8,14,9166,81
6307,2,MEDIUM,0.0,8,15,9166,31
6308,2,MEDIUM,0.0,8,16,9166,10
6309,3,MEDIUM,3.0,9,11,9166,14
6310,4,SOFT,0.0,9,11,9166,18
6311,3,SOFT,0.0,9,14,9166,11
6312,2,MEDIUM,0.0,9,14,9166,77
6313,4,SOFT,0.0,10,15,9166,23
6314,2,MEDIUM,0.0,10,16,9166,24
6315,2,MEDIUM,0.0,10,17,9166,40
6316,2,MEDIUM,0.0,10,17,9166,63
6317,3,SOFT,0.0,11,13,9166,1
6318,2,SOFT,0.0,11,13,9166,55
6319,3,SOFT,0.0,11,16,9166,2
6320,2,SOFT,0.0,11,16,9166,16
6321,4,SOFT,0.0,12,14,9166,14
6322,5,SOFT,3.0,12,14,9166,18
6323,3,SOFT,4.0,12,18,9166,27
6324,4,SOFT,0.0,13,15,9166,22
6325,4,SOFT,3.0,14,19,9166,1
6326,4,TEST_UNKNOWN,0.0,14,20,9166,4
6327,3,MEDIUM,0.0,14,23,9166,20
6328,3,HARD,0.0,14,24,9166,55
6329,6,SOFT,0.0,15,17,9166,18
6330,3,TEST_UNKNOWN,0.0,15,21,9166,81
6331,4,MEDIUM,0.0,15,22,9166,44
6332,5,MEDIUM,6.0,15,23,9166,14
6333,3,TEST_UNKNOWN,0.0,15,24,9166,77
6334,4,SOFT,6.0,15,25,9166,11
6335,5,SOFT,3.0,16,21,9166,22
6336,3,SOFT,0.0,16,22,9166,31
6337,5,HARD,0.0,16,24,9166,23
6338,3,SOFT,0.0,17,23,9166,10
6339,3,TEST_UNKNOWN,0.0,17,23,9166,24
6340,3,HARD,0.0,17,25,9166,16
6341,4,MEDIUM,0.0,17,27,9166,2
6342,3,SOFT,0.0,18,24,9166,40
6343,3,MEDIUM,0.0,18,24,9166,63
6344,4,HARD,7.0,19,24,9166,27
6345,5,HARD,5.0,20,25,9166,1
6346,5,SOFT,0.0,21,24,9166,4
6347,4,SOFT,0.0,22,26,9166,81
6348,4,SOFT,7.0,25,28,9166,40
6349,1,SOFT,0.0,1,3,9167,1
6350,1,TEST_UNKNOWN,0.0,1,3,9167,10
6351,1,TEST_UNKNOWN,0.0,1,3,9167,14
6352,1,TEST_UNKNOWN,0.0,1,3,9167,18
6353,1,TEST_UNKNOWN,0.0,1,3,9167,23
6354,1,TEST_UNKNOWN,0.0,1,3,9167,31
6355,1,TEST_UNKNOWN,0.0,1,5,9167,2
6356,1,MEDIUM,0.0,1,5,9167,4
6357,1,MEDIUM,0.0,1,5,9167,11
6358,1,TEST_UNKNOWN,0.0,1,5,9167,16
6359,1,HARD,0.0,1,5,9167,40
6360,1,TEST_UNKNOWN,0.0,1,5,9167,44
6361,1,TEST_UNKNOWN,0.0,1,5,9167,55
6362,1,TEST_UNKNOWN,0.0,1,5,9167,63
6363,1,MEDIUM,0.0,1,5,9167,81
6364,1,MEDIUM,0.0,1,6,9167,20
6365,1,HARD,0.0,1,7,9167,22
6366,1,TEST_UNKNOWN,0.0,1,7,9167,24
6367,1,TEST_UNKNOWN,0.0,1,7,9167,27
6368,1,TEST_UNKNOWN,0.0,1,7,9167,77
6369,2,SOFT,3.0,4,6,9167,1
6370,2,MEDIUM,0.0,4,6,9167,18
6371,2,MEDIUM,0.0,4,7,9167,23
6372,2,MEDIUM,0.0,4,8,9167,14
6373,2,MEDIUM,0.0,4,9,9167,10
6374,2,MEDIUM,0.0,4,9,9167,31
6375,2,SOFT,0.0,6,8,9167,4
6376,2,TEST_UNKNOWN,0.0,6,8,9167,11
6377,2,MEDIUM,0.0,6,8,9167,16
6378,2,SOFT,0.0,6,8,9167,44
6379,2,MEDIUM,0.0,6,8,9167,55
6380,2,SOFT,0.0,6,8,9167,81
6381,2,SOFT,0.0,6,10,9167,2
6382,2,TEST_UNKNOWN,0.0,6,10,9167,40
6383,2,SOFT,0.0,6,10,9167,63
6384,3,SOFT,0.0,7,9,9167,1
6385,3,MEDIUM,3.0,7,9,9167,18
6386,2,SOFT,0.0,7,11,9167,20
6387,3,SOFT,0.0,8,10,9167,23
6388,2,SOFT,0.0,8,10,9167,24
6389,2,SOFT,0.0,8,10,9167,27
6390,2,TEST_UNKNOWN,0.0,8,12,9167,22
6391,2,SOFT,0.0,8,12,9167,77
6392,3,SOFT,0.0,9,11,9167,11
6393,3,SOFT,0.0,9,11,9167,14
6394,3,SOFT,3.0,9,11,9167,44
